state,state_short,date,delta_confirmed,delta_recovered,delta_deceased,delta_tested,delta_vaccinated_1,delta_vaccinated_2
Manipur,MN,2021-01-06,66,29,0,1604,0,0
Manipur,MN,2021-01-07,47,35,1,1615,0,0
Manipur,MN,2021-01-08,48,58,0,1078,0,0
Manipur,MN,2021-01-09,67,31,1,1440,0,0
Manipur,MN,2021-01-10,14,39,0,1064,0,0
Manipur,MN,2021-01-11,33,46,0,845,0,0
Manipur,MN,2021-01-12,32,28,0,1359,0,0
Manipur,MN,2021-01-13,44,56,0,1584,0,0
Manipur,MN,2021-01-14,18,41,0,1081,0,0
Manipur,MN,2021-01-15,24,34,0,1245,0,0
Manipur,MN,2021-01-16,24,79,1,1050,585,0
Manipur,MN,2021-01-17,21,58,0,1239,0,0
Manipur,MN,2021-01-18,11,58,0,822,393,0
Manipur,MN,2021-01-19,33,93,1,1010,-867,0
Manipur,MN,2021-01-20,19,10,0,1248,1343,0
Manipur,MN,2021-01-21,19,43,0,1189,0,0
Manipur,MN,2021-01-22,15,36,2,1252,469,0
Manipur,MN,2021-01-23,17,18,0,1151,396,0
Manipur,MN,2021-01-24,16,11,0,870,0,0
Manipur,MN,2021-01-25,11,26,0,1292,166,0
Manipur,MN,2021-01-26,6,21,0,1282,0,0
Manipur,MN,2021-01-27,4,13,1,835,370,0
Manipur,MN,2021-01-28,15,23,0,1606,0,0
Manipur,MN,2021-01-29,15,25,1,1273,544,0
Manipur,MN,2021-01-30,15,21,0,1825,588,0
Manipur,MN,2021-01-31,16,8,0,1310,0,0
Manipur,MN,2021-02-01,4,9,0,0,386,0
Manipur,MN,2021-02-02,5,6,0,2431,366,0
Manipur,MN,2021-02-03,9,35,1,1407,1133,0
Manipur,MN,2021-02-04,13,11,0,1556,223,0
Manipur,MN,2021-02-05,9,11,0,1318,779,0
Manipur,MN,2021-02-06,7,11,0,1457,1382,0
Manipur,MN,2021-02-07,9,18,1,1696,78,0
Manipur,MN,2021-02-08,4,18,0,626,1655,0
Manipur,MN,2021-02-09,7,15,0,1845,1089,0
Manipur,MN,2021-02-10,11,39,0,1835,2669,0
Manipur,MN,2021-02-11,7,3,0,1036,2197,0
Manipur,MN,2021-02-12,11,8,0,1192,3619,0
Manipur,MN,2021-02-13,17,7,0,1285,2799,55
Manipur,MN,2021-02-14,13,4,0,1040,364,114
Manipur,MN,2021-02-15,8,7,0,1199,2726,150
Manipur,MN,2021-02-16,9,2,0,1198,3127,140
Manipur,MN,2021-02-17,10,2,0,1271,4169,318
Manipur,MN,2021-02-18,2,10,0,1424,3086,124
Manipur,MN,2021-02-19,5,3,0,1399,2751,533
Manipur,MN,2021-02-20,3,4,0,1109,1630,277
Manipur,MN,2021-02-21,4,8,0,891,0,0
Manipur,MN,2021-02-22,3,34,0,1077,1584,87
Manipur,MN,2021-02-23,3,16,0,1092,1708,96
Manipur,MN,2021-02-24,7,2,0,1216,2535,296
Manipur,MN,2021-02-25,3,4,0,1140,2896,49
Manipur,MN,2021-02-26,7,10,0,1009,3482,306
Manipur,MN,2021-02-27,11,4,0,1032,0,0
Manipur,MN,2021-02-28,2,13,0,837,0,0
Manipur,MN,2021-03-01,1,4,0,586,1385,108
Manipur,MN,2021-03-02,8,5,0,1083,3475,463
Manipur,MN,2021-03-03,1,2,0,763,3286,407
Manipur,MN,2021-03-04,0,0,0,919,2083,251
Manipur,MN,2021-03-05,3,2,0,0,2816,516
Manipur,MN,2021-03-06,2,4,0,2047,2940,719
Manipur,MN,2021-03-07,3,6,0,956,62,18
Manipur,MN,2021-03-08,5,4,0,0,2114,1221
Manipur,MN,2021-03-09,2,1,0,0,1806,395
Manipur,MN,2021-03-10,7,2,0,0,1123,1259
Manipur,MN,2021-03-11,4,3,0,4362,810,780
Manipur,MN,2021-03-12,1,7,0,814,1143,1509
Manipur,MN,2021-03-13,1,4,0,930,592,445
Manipur,MN,2021-03-14,2,3,0,716,0,0
Manipur,MN,2021-03-15,0,2,0,563,1072,2115
Manipur,MN,2021-03-16,2,2,0,940,692,1160
Manipur,MN,2021-03-17,8,4,0,1160,843,1809
Manipur,MN,2021-03-18,2,2,0,599,752,1271
Manipur,MN,2021-03-19,1,5,0,948,752,1756
Manipur,MN,2021-03-20,6,2,0,959,1085,2181
Manipur,MN,2021-03-21,3,2,0,729,46,133
Manipur,MN,2021-03-22,4,0,0,731,739,2184
Manipur,MN,2021-03-23,13,2,0,1001,1056,1756
Manipur,MN,2021-03-24,10,0,1,901,657,2032
Manipur,MN,2021-03-25,5,1,0,885,486,1772
Manipur,MN,2021-03-26,6,3,0,743,868,2316
Manipur,MN,2021-03-27,3,5,0,745,611,1333
Manipur,MN,2021-03-28,9,4,0,705,3,51
Manipur,MN,2021-03-29,6,2,0,359,14,55
Manipur,MN,2021-03-30,2,2,0,528,313,969
Manipur,MN,2021-03-31,7,4,0,728,287,978
Manipur,MN,2021-04-01,1,7,0,942,377,1320
Manipur,MN,2021-04-02,5,12,0,859,-3434,-3557
Manipur,MN,2021-04-03,9,6,0,936,1064,2037
Manipur,MN,2021-04-04,8,7,0,1388,234,472
Manipur,MN,2021-04-05,5,9,0,1039,-239,1560
Manipur,MN,2021-04-06,7,1,0,1135,951,1580
Manipur,MN,2021-04-07,12,0,0,883,785,1624
Manipur,MN,2021-04-08,16,3,1,1069,838,1646
Manipur,MN,2021-04-09,12,8,0,650,1401,1464
Manipur,MN,2021-04-10,11,1,0,1049,509,734
Manipur,MN,2021-04-11,10,3,1,727,1622,570
Manipur,MN,2021-04-12,18,22,0,912,2078,1205
Manipur,MN,2021-04-13,26,11,0,811,1657,642
Manipur,MN,2021-04-14,21,6,0,849,2222,731
Manipur,MN,2021-04-15,18,10,0,849,1397,1162
Manipur,MN,2021-04-16,31,7,0,1193,2135,1010
Manipur,MN,2021-04-17,39,14,0,1157,2197,1303
Manipur,MN,2021-04-18,72,7,0,1195,872,117
Manipur,MN,2021-04-19,54,12,1,967,3515,1072
Manipur,MN,2021-04-20,94,4,1,1953,3377,1029
Manipur,MN,2021-04-21,92,22,2,1565,4486,951
Manipur,MN,2021-04-22,86,25,1,1533,3116,1115
Manipur,MN,2021-04-23,104,27,0,1799,1954,524
Manipur,MN,2021-04-24,130,13,2,1232,5160,956
Manipur,MN,2021-04-25,140,38,2,1788,1960,207
Manipur,MN,2021-04-26,146,36,5,1088,8496,1238
Manipur,MN,2021-04-27,175,50,3,1845,7604,881
Manipur,MN,2021-04-28,259,59,2,2357,12573,899
Manipur,MN,2021-04-29,314,314,5,2579,13037,1070
Manipur,MN,2021-04-30,271,74,5,1955,20884,1086
Manipur,MN,2021-05-01,319,79,5,2222,12893,595
Manipur,MN,2021-05-02,256,80,5,2260,2984,4
Manipur,MN,2021-05-03,362,107,7,2156,13271,1205
Manipur,MN,2021-05-04,433,111,2,2473,9840,794
Manipur,MN,2021-05-05,397,121,10,1943,11212,954
Manipur,MN,2021-05-06,380,33,13,2358,8970,838
Manipur,MN,2021-05-07,600,83,2,3421,7526,787
Manipur,MN,2021-05-08,442,85,12,2824,7075,543
Manipur,MN,2021-05-09,579,135,15,3164,185,21
Manipur,MN,2021-05-10,424,87,13,2513,9829,1121
Manipur,MN,2021-05-11,592,195,20,3442,7331,996
Manipur,MN,2021-05-12,666,358,17,3520,8183,212
Manipur,MN,2021-05-13,560,253,10,3767,5606,267
Manipur,MN,2021-05-14,726,381,16,3229,5383,68
Manipur,MN,2021-05-15,730,403,10,3431,6842,134
Manipur,MN,2021-05-16,677,399,16,3364,457,5
Manipur,MN,2021-05-17,330,455,14,2548,8639,71
Manipur,MN,2021-05-18,624,337,20,3201,4826,78
Manipur,MN,2021-05-19,582,347,23,3095,8410,67
Manipur,MN,2021-05-20,644,546,11,3113,4649,64
Manipur,MN,2021-05-21,656,1247,15,3157,6654,45
Manipur,MN,2021-05-22,757,652,13,3163,3732,37
Manipur,MN,2021-05-23,767,609,14,3609,24,0
Manipur,MN,2021-05-24,538,611,17,2600,7138,41
Manipur,MN,2021-05-25,824,468,15,3788,3186,55
Manipur,MN,2021-05-26,847,379,10,4075,11741,15
Manipur,MN,2021-05-27,813,576,18,4298,3042,40
Manipur,MN,2021-05-28,732,579,13,4307,5072,61
Manipur,MN,2021-05-29,1007,564,15,4900,6814,63
Manipur,MN,2021-05-30,1032,563,17,6393,193,1
Manipur,MN,2021-05-31,869,546,14,4648,6607,108
Manipur,MN,2021-06-01,798,629,18,5720,4285,75
Manipur,MN,2021-06-02,729,622,14,6932,7377,108
Manipur,MN,2021-06-03,621,783,10,5767,2691,83
Manipur,MN,2021-06-04,791,592,14,7689,10510,79
Manipur,MN,2021-06-05,717,740,9,8229,8990,126
Manipur,MN,2021-06-06,823,646,9,8773,109,0
Manipur,MN,2021-06-07,598,783,15,4987,11958,79
Manipur,MN,2021-06-08,748,579,12,8928,6963,109
Manipur,MN,2021-06-09,775,602,7,8944,10918,104
Manipur,MN,2021-06-10,730,668,10,9008,4785,85
Manipur,MN,2021-06-11,687,1105,19,7820,7478,114
Manipur,MN,2021-06-12,554,751,15,7958,2415,21
Manipur,MN,2021-06-13,530,726,15,5059,438,9
Manipur,MN,2021-06-14,459,499,16,5257,5651,125
Manipur,MN,2021-06-15,785,476,8,8074,4498,54
Manipur,MN,2021-06-16,752,408,10,8492,5853,82
Manipur,MN,2021-06-17,495,458,13,5884,2054,106
Manipur,MN,2021-06-18,603,447,12,5842,4315,175
Manipur,MN,2021-06-19,592,294,6,5873,4250,140
Manipur,MN,2021-06-20,527,444,8,4491,538,2
Manipur,MN,2021-06-21,353,660,8,2272,6473,143
Manipur,MN,2021-06-22,575,649,10,4791,3937,106
Manipur,MN,2021-06-23,629,543,9,5336,6187,110
Manipur,MN,2021-06-24,549,655,11,4274,5117,120
Manipur,MN,2021-06-25,585,4083,8,4591,8398,208
Manipur,MN,2021-06-26,561,534,15,4516,7127,240
Manipur,MN,2021-06-27,669,509,16,5185,2898,19
Manipur,MN,2021-06-28,432,608,6,4493,14412,306
Manipur,MN,2021-06-29,780,488,11,4386,15328,409
Manipur,MN,2021-06-30,592,494,9,5002,17835,359
Manipur,MN,2021-07-01,508,578,12,4460,16445,319
Manipur,MN,2021-07-02,656,603,13,4817,22755,640
Manipur,MN,2021-07-03,689,520,13,4443,23426,590
Manipur,MN,2021-07-04,643,602,8,4320,9532,232
Manipur,MN,2021-07-05,432,609,8,3204,28594,1532
Manipur,MN,2021-07-06,863,592,14,5069,24901,1359
Manipur,MN,2021-07-07,760,446,11,5595,28460,2289
Manipur,MN,2021-07-08,839,634,12,4390,23471,1190
Manipur,MN,2021-07-09,852,959,10,5400,11736,1485
Manipur,MN,2021-07-10,788,483,7,5950,5983,837
Manipur,MN,2021-07-11,911,570,14,6320,4709,153
Manipur,MN,2021-07-12,890,590,15,6521,12786,1551
Manipur,MN,2021-07-13,796,588,22,4961,29292,3761
Manipur,MN,2021-07-14,1104,583,17,7594,29162,4425
Manipur,MN,2021-07-15,1039,677,14,7056,24324,3139
Manipur,MN,2021-07-16,1128,643,10,7184,24537,2530
Manipur,MN,2021-07-17,1171,742,15,6942,21756,3847
Manipur,MN,2021-07-18,963,723,11,6174,6435,445
Manipur,MN,2021-07-19,774,741,16,4339,17507,5924
Manipur,MN,2021-07-20,1127,736,17,7279,18501,6186
Manipur,MN,2021-07-21,1327,1032,15,6852,14310,5806
Manipur,MN,2021-07-22,928,868,12,5555,15396,8993
Manipur,MN,2021-07-23,1284,1725,15,6836,15502,13729
Manipur,MN,2021-07-24,1198,872,14,7068,18534,12139
Manipur,MN,2021-07-25,1207,864,13,8327,9375,1384
Manipur,MN,2021-07-26,989,1037,9,4888,16786,11854
Manipur,MN,2021-07-27,1165,876,11,6329,11027,7445
Manipur,MN,2021-07-28,1003,871,12,7275,13201,9638
Manipur,MN,2021-07-29,1000,1016,11,6655,8939,6178
Manipur,MN,2021-07-30,874,1014,20,6673,9300,6694
Manipur,MN,2021-07-31,801,981,15,6465,14153,5108
Manipur,MN,2021-08-01,832,957,10,5600,2670,476
Manipur,MN,2021-08-02,541,1120,12,-5600,7506,6232
Manipur,MN,2021-08-03,753,1063,14,15347,6314,4526
Manipur,MN,2021-08-04,765,1226,14,5295,6699,6095
Manipur,MN,2021-08-05,757,1078,8,5275,4234,3973
Manipur,MN,2021-08-06,742,1047,14,5055,6561,6430
Manipur,MN,2021-08-07,699,908,12,4941,4826,5188
Manipur,MN,2021-08-08,736,921,10,5597,2600,677
Manipur,MN,2021-08-09,467,1405,7,3005,5993,7613
Manipur,MN,2021-08-10,633,648,7,5118,4035,4325
Manipur,MN,2021-08-11,606,723,10,4954,3814,6198
Manipur,MN,2021-08-12,677,690,9,4676,2513,3750
Manipur,MN,2021-08-13,522,678,8,4053,2049,2336
Manipur,MN,2021-08-14,439,573,9,3477,1976,2989
Manipur,MN,2021-08-15,602,573,10,3907,230,143
Manipur,MN,2021-08-16,275,546,6,2183,2003,6985
Manipur,MN,2021-08-17,403,946,6,4336,1225,3557
Manipur,MN,2021-08-18,369,578,6,3700,1485,7140
Manipur,MN,2021-08-19,526,520,4,4165,1064,3658
Manipur,MN,2021-08-20,372,1570,7,3642,1278,4712
Manipur,MN,2021-08-21,442,598,8,3645,1031,4489
Manipur,MN,2021-08-22,285,426,4,2771,417,909
Manipur,MN,2021-08-23,270,554,4,2441,1658,5747
Manipur,MN,2021-08-24,386,478,4,3525,1055,3248
Manipur,MN,2021-08-25,377,411,4,3769,1361,6406
Manipur,MN,2021-08-26,380,352,4,3206,958,2685
Manipur,MN,2021-08-27,311,418,3,3199,1624,6077
Manipur,MN,2021-08-28,275,332,5,2907,0,0
Manipur,MN,2021-08-29,387,419,4,3469,2103,6545
Manipur,MN,2021-08-30,223,269,2,2509,1489,3326
Manipur,MN,2021-08-31,382,324,1,4354,1635,5763
Manipur,MN,2021-09-01,270,277,2,3282,1701,7432
Manipur,MN,2021-09-02,299,361,6,3943,983,4407
Manipur,MN,2021-09-03,272,323,2,3107,1368,6322
Manipur,MN,2021-09-04,303,288,4,3349,1305,5031
Manipur,MN,2021-09-05,322,338,2,3491,687,934
Manipur,MN,2021-09-06,185,261,4,1998,1454,6568
Manipur,MN,2021-09-07,282,294,0,3539,1494,4712
Manipur,MN,2021-09-08,268,269,3,3282,1117,4772
Manipur,MN,2021-09-09,263,208,1,3682,952,2327
Manipur,MN,2021-09-10,210,658,1,3100,1159,4898
Manipur,MN,2021-09-11,292,212,2,3229,610,2555
Manipur,MN,2021-09-12,195,293,2,2995,191,522
Manipur,MN,2021-09-13,136,265,1,1909,1185,4681
Manipur,MN,2021-09-14,231,231,3,3329,1370,4109
Manipur,MN,2021-09-15,236,227,2,3082,1615,4271
Manipur,MN,2021-09-16,216,219,4,3122,841,2730
Manipur,MN,2021-09-17,208,545,5,2713,794,3630
Manipur,MN,2021-09-18,140,228,4,2425,772,4067
Manipur,MN,2021-09-19,234,224,1,2912,176,585
Manipur,MN,2021-09-20,178,183,1,2034,997,6431
Manipur,MN,2021-09-21,197,203,3,3002,568,4405
Manipur,MN,2021-09-22,171,130,1,3544,798,5881
Manipur,MN,2021-09-23,194,136,2,3428,772,5121
Manipur,MN,2021-09-24,210,446,5,3101,968,8297
Manipur,MN,2021-09-25,229,174,0,3032,1104,8387
Manipur,MN,2021-09-26,210,166,3,2970,151,689
Manipur,MN,2021-09-27,116,129,1,1853,1091,9615
Manipur,MN,2021-09-28,216,179,5,2894,835,7255
Manipur,MN,2021-09-29,210,144,2,2794,1736,8370
Manipur,MN,2021-09-30,158,101,1,2320,330,2534
Manipur,MN,2021-10-01,159,187,3,2821,1053,10079
Manipur,MN,2021-10-02,136,150,2,2524,1132,3713
Manipur,MN,2021-10-03,167,119,2,2249,240,1075
Manipur,MN,2021-10-04,100,154,6,1955,1310,10132
Manipur,MN,2021-10-05,157,632,3,2681,749,7510
Manipur,MN,2021-10-06,159,102,4,2581,999,8560
Manipur,MN,2021-10-07,116,140,1,2682,353,4017
Manipur,MN,2021-10-08,128,191,6,2418,888,10214
Manipur,MN,2021-10-09,147,114,0,2229,601,5221
Manipur,MN,2021-10-10,150,134,3,2020,299,1954
Manipur,MN,2021-10-11,105,127,0,1794,1088,12230
Manipur,MN,2021-10-12,120,392,2,2317,787,7942
Manipur,MN,2021-10-13,135,107,2,2646,703,5046
Manipur,MN,2021-10-14,69,84,0,2780,842,7954
Manipur,MN,2021-10-15,113,109,4,2618,527,5361
Manipur,MN,2021-10-16,88,108,2,2010,959,11142
Manipur,MN,2021-10-17,104,102,2,2347,237,1203
Manipur,MN,2021-10-18,67,106,0,1458,1155,11828
Manipur,MN,2021-10-19,95,116,4,2488,582,6285
Manipur,MN,2021-10-20,71,66,3,2081,569,5319
Manipur,MN,2021-10-21,81,94,1,1762,779,8583
Manipur,MN,2021-10-22,56,494,2,1664,920,11184
Manipur,MN,2021-10-23,122,67,0,2075,996,9998
Manipur,MN,2021-10-24,63,89,4,1764,377,2308
Manipur,MN,2021-10-25,41,84,2,1280,1540,14298
Manipur,MN,2021-10-26,70,81,2,2129,950,9363
Manipur,MN,2021-10-27,70,97,2,1974,1029,10151
Manipur,MN,2021-10-28,53,54,1,1829,1110,9733
Manipur,MN,2021-10-29,83,53,1,2064,1200,11003
Manipur,MN,2021-10-30,59,221,1,1822,1131,12445
Manipur,MN,2021-10-31,63,62,1,1689,705,4283
Madhya Pradesh,MP,2020-03-20,4,0,0,0,0,0
Madhya Pradesh,MP,2020-03-22,2,0,0,0,0,0
Madhya Pradesh,MP,2020-03-24,1,0,0,0,0,0
Madhya Pradesh,MP,2020-03-25,8,0,0,0,0,0
Madhya Pradesh,MP,2020-03-26,5,0,0,0,0,0
Madhya Pradesh,MP,2020-03-27,9,0,0,0,0,0
Madhya Pradesh,MP,2020-03-28,10,0,0,0,0,0
Madhya Pradesh,MP,2020-03-29,0,0,2,0,0,0
Madhya Pradesh,MP,2020-03-30,8,0,2,0,0,0
Madhya Pradesh,MP,2020-03-31,19,0,1,0,0,0
Madhya Pradesh,MP,2020-04-01,32,0,1,0,0,0
Madhya Pradesh,MP,2020-04-02,9,0,2,0,0,0
Madhya Pradesh,MP,2020-04-03,47,0,0,0,0,0
Madhya Pradesh,MP,2020-04-04,25,0,3,0,0,0
Madhya Pradesh,MP,2020-04-05,14,3,2,2812,0,0
Madhya Pradesh,MP,2020-04-06,63,8,2,0,0,0
Madhya Pradesh,MP,2020-04-07,34,10,6,958,0,0
Madhya Pradesh,MP,2020-04-08,51,4,3,286,0,0
Madhya Pradesh,MP,2020-04-09,70,0,9,1079,0,0
Madhya Pradesh,MP,2020-04-10,40,12,3,1914,0,0
Madhya Pradesh,MP,2020-04-11,78,1,4,1467,0,0
Madhya Pradesh,MP,2020-04-12,33,3,3,1965,0,0
Madhya Pradesh,MP,2020-04-13,52,10,7,0,0,0
Madhya Pradesh,MP,2020-04-14,127,13,3,-2376,0,0
Madhya Pradesh,MP,2020-04-15,197,0,0,1491,0,0
Madhya Pradesh,MP,2020-04-16,226,6,2,3896,0,0
Madhya Pradesh,MP,2020-04-17,146,0,14,1810,0,0
Madhya Pradesh,MP,2020-04-18,92,57,0,-324,0,0
Madhya Pradesh,MP,2020-04-19,5,4,3,2857,0,0
Madhya Pradesh,MP,2020-04-20,78,7,4,1307,0,0
Madhya Pradesh,MP,2020-04-21,67,10,4,1763,0,0
Madhya Pradesh,MP,2020-04-22,35,4,0,1759,0,0
Madhya Pradesh,MP,2020-04-23,100,51,3,1884,0,0
Madhya Pradesh,MP,2020-04-24,159,7,9,1685,0,0
Madhya Pradesh,MP,2020-04-25,99,71,7,1633,0,0
Madhya Pradesh,MP,2020-04-26,145,21,4,-2634,0,0
Madhya Pradesh,MP,2020-04-27,75,55,7,1777,0,0
Madhya Pradesh,MP,2020-04-28,222,16,10,4051,0,0
Madhya Pradesh,MP,2020-04-29,173,88,10,2777,0,0
Madhya Pradesh,MP,2020-04-30,65,21,7,7875,0,0
Madhya Pradesh,MP,2020-05-01,90,42,8,2404,0,0
Madhya Pradesh,MP,2020-05-02,73,100,6,2462,0,0
Madhya Pradesh,MP,2020-05-03,49,174,5,2608,0,0
Madhya Pradesh,MP,2020-05-04,105,58,9,2909,0,0
Madhya Pradesh,MP,2020-05-05,107,144,11,2500,0,0
Madhya Pradesh,MP,2020-05-06,89,99,9,0,0,0
Madhya Pradesh,MP,2020-05-07,114,132,8,6425,0,0
Madhya Pradesh,MP,2020-05-08,89,118,7,2685,0,0
Madhya Pradesh,MP,2020-05-09,116,131,11,4305,0,0
Madhya Pradesh,MP,2020-05-10,157,196,4,4059,0,0
Madhya Pradesh,MP,2020-05-11,171,71,6,3970,0,0
Madhya Pradesh,MP,2020-05-12,201,113,4,4846,0,0
Madhya Pradesh,MP,2020-05-13,187,144,7,5018,0,0
Madhya Pradesh,MP,2020-05-14,253,167,5,3857,0,0
Madhya Pradesh,MP,2020-05-15,169,112,2,4089,0,0
Madhya Pradesh,MP,2020-05-16,195,32,4,5828,0,0
Madhya Pradesh,MP,2020-05-17,187,88,5,4221,0,0
Madhya Pradesh,MP,2020-05-18,259,32,4,8270,0,0
Madhya Pradesh,MP,2020-05-19,229,196,6,4305,0,0
Madhya Pradesh,MP,2020-05-20,270,103,9,4264,0,0
Madhya Pradesh,MP,2020-05-21,246,110,4,4871,0,0
Madhya Pradesh,MP,2020-05-22,189,245,1,3452,0,0
Madhya Pradesh,MP,2020-05-23,201,178,9,3709,0,0
Madhya Pradesh,MP,2020-05-24,294,141,9,3120,0,0
Madhya Pradesh,MP,2020-05-25,194,163,10,2695,0,0
Madhya Pradesh,MP,2020-05-26,165,118,5,2924,0,0
Madhya Pradesh,MP,2020-05-27,237,238,8,4636,0,0
Madhya Pradesh,MP,2020-05-28,192,123,8,5038,0,0
Madhya Pradesh,MP,2020-05-29,192,219,13,4254,0,0
Madhya Pradesh,MP,2020-05-30,246,175,9,6116,0,0
Madhya Pradesh,MP,2020-05-31,198,398,7,6256,0,0
Madhya Pradesh,MP,2020-06-01,194,161,8,4211,0,0
Madhya Pradesh,MP,2020-06-02,137,218,6,5462,0,0
Madhya Pradesh,MP,2020-06-03,168,224,7,6181,0,0
Madhya Pradesh,MP,2020-06-04,174,192,6,5590,0,0
Madhya Pradesh,MP,2020-06-05,234,241,7,5997,0,0
Madhya Pradesh,MP,2020-06-06,232,230,15,5664,0,0
Madhya Pradesh,MP,2020-06-07,173,223,13,7601,0,0
Madhya Pradesh,MP,2020-06-08,237,205,2,6680,0,0
Madhya Pradesh,MP,2020-06-09,211,193,6,5742,0,0
Madhya Pradesh,MP,2020-06-10,200,163,7,7106,0,0
Madhya Pradesh,MP,2020-06-11,192,150,4,5698,0,0
Madhya Pradesh,MP,2020-06-12,202,159,9,7721,0,0
Madhya Pradesh,MP,2020-06-13,198,176,7,5512,0,0
Madhya Pradesh,MP,2020-06-14,161,300,12,5789,0,0
Madhya Pradesh,MP,2020-06-15,133,226,6,5278,0,0
Madhya Pradesh,MP,2020-06-16,148,249,11,5943,0,0
Madhya Pradesh,MP,2020-06-17,161,236,6,7222,0,0
Madhya Pradesh,MP,2020-06-18,182,244,4,6246,0,0
Madhya Pradesh,MP,2020-06-19,156,116,9,5223,0,0
Madhya Pradesh,MP,2020-06-20,142,132,6,8157,0,0
Madhya Pradesh,MP,2020-06-21,179,135,14,6112,0,0
Madhya Pradesh,MP,2020-06-22,175,200,6,5730,0,0
Madhya Pradesh,MP,2020-06-23,183,120,4,5139,0,0
Madhya Pradesh,MP,2020-06-24,187,138,9,7166,0,0
Madhya Pradesh,MP,2020-06-25,147,146,8,6617,0,0
Madhya Pradesh,MP,2020-06-26,203,185,4,7484,0,0
Madhya Pradesh,MP,2020-06-27,167,167,4,7962,0,0
Madhya Pradesh,MP,2020-06-28,221,113,7,7795,0,0
Madhya Pradesh,MP,2020-06-29,184,115,7,8776,0,0
Madhya Pradesh,MP,2020-06-30,223,196,8,11855,0,0
Madhya Pradesh,MP,2020-07-01,268,260,9,7344,0,0
Madhya Pradesh,MP,2020-07-02,245,160,8,7844,0,0
Madhya Pradesh,MP,2020-07-03,191,234,4,8525,0,0
Madhya Pradesh,MP,2020-07-04,307,185,5,9149,0,0
Madhya Pradesh,MP,2020-07-05,326,177,10,9553,0,0
Madhya Pradesh,MP,2020-07-06,354,168,9,9520,0,0
Madhya Pradesh,MP,2020-07-07,343,189,5,9741,0,0
Madhya Pradesh,MP,2020-07-08,409,219,7,10787,0,0
Madhya Pradesh,MP,2020-07-09,305,245,5,11750,0,0
Madhya Pradesh,MP,2020-07-10,316,249,4,11261,0,0
Madhya Pradesh,MP,2020-07-11,544,198,6,13520,0,0
Madhya Pradesh,MP,2020-07-12,431,197,9,11715,0,0
Madhya Pradesh,MP,2020-07-13,575,332,10,23047,0,0
Madhya Pradesh,MP,2020-07-14,798,367,10,12477,0,0
Madhya Pradesh,MP,2020-07-15,638,333,9,18783,0,0
Madhya Pradesh,MP,2020-07-16,735,219,7,12599,0,0
Madhya Pradesh,MP,2020-07-17,704,387,9,14282,0,0
Madhya Pradesh,MP,2020-07-18,681,350,8,16291,0,0
Madhya Pradesh,MP,2020-07-19,837,447,15,15985,0,0
Madhya Pradesh,MP,2020-07-20,710,373,17,16222,0,0
Madhya Pradesh,MP,2020-07-21,785,573,18,15205,0,0
Madhya Pradesh,MP,2020-07-22,747,579,14,13936,0,0
Madhya Pradesh,MP,2020-07-23,632,523,10,13866,0,0
Madhya Pradesh,MP,2020-07-24,736,507,11,11286,0,0
Madhya Pradesh,MP,2020-07-25,716,622,8,14264,0,0
Madhya Pradesh,MP,2020-07-26,874,644,12,13752,0,0
Madhya Pradesh,MP,2020-07-27,789,659,9,13811,0,0
Madhya Pradesh,MP,2020-07-28,628,552,10,12691,0,0
Madhya Pradesh,MP,2020-07-29,917,591,14,14313,0,0
Madhya Pradesh,MP,2020-07-30,834,723,13,13938,0,0
Madhya Pradesh,MP,2020-07-31,838,614,10,14647,0,0
Madhya Pradesh,MP,2020-08-01,808,698,9,16198,0,0
Madhya Pradesh,MP,2020-08-02,921,581,10,15731,0,0
Madhya Pradesh,MP,2020-08-03,750,549,14,12862,0,0
Madhya Pradesh,MP,2020-08-04,797,1315,12,13361,0,0
Madhya Pradesh,MP,2020-08-05,652,650,17,12318,0,0
Madhya Pradesh,MP,2020-08-06,830,838,17,8443,0,0
Madhya Pradesh,MP,2020-08-07,734,719,16,13437,0,0
Madhya Pradesh,MP,2020-08-08,859,732,15,14757,0,0
Madhya Pradesh,MP,2020-08-09,868,667,19,17020,0,0
Madhya Pradesh,MP,2020-08-10,866,654,19,18228,0,0
Madhya Pradesh,MP,2020-08-11,843,922,18,21217,0,0
Madhya Pradesh,MP,2020-08-12,870,643,15,20679,0,0
Madhya Pradesh,MP,2020-08-13,1014,596,17,20224,0,0
Madhya Pradesh,MP,2020-08-14,796,570,16,20126,0,0
Madhya Pradesh,MP,2020-08-15,1019,948,13,21160,0,0
Madhya Pradesh,MP,2020-08-16,1022,685,11,22011,0,0
Madhya Pradesh,MP,2020-08-17,930,987,23,19862,0,0
Madhya Pradesh,MP,2020-08-18,990,688,13,17370,0,0
Madhya Pradesh,MP,2020-08-19,976,762,18,17364,0,0
Madhya Pradesh,MP,2020-08-20,1142,1065,12,21219,0,0
Madhya Pradesh,MP,2020-08-21,1147,987,14,22668,0,0
Madhya Pradesh,MP,2020-08-22,1226,872,21,24684,0,0
Madhya Pradesh,MP,2020-08-23,1263,991,23,22770,0,0
Madhya Pradesh,MP,2020-08-24,1292,841,17,22425,0,0
Madhya Pradesh,MP,2020-08-25,1379,1079,19,22854,0,0
Madhya Pradesh,MP,2020-08-26,1064,936,17,21462,0,0
Madhya Pradesh,MP,2020-08-27,1317,1207,24,23825,0,0
