state,state_short,date,total_confirmed,total_recovered,total_deceased,total_tested,total_vaccinated_1,total_vaccinated_2
Jammu and Kashmir,JK,2021-01-30,124449,121752,1936,4524200,26634,0
Jammu and Kashmir,JK,2021-01-31,124506,121822,1936,4544387,26634,0
Jammu and Kashmir,JK,2021-02-01,124550,121905,1936,4562133,26634,0
Jammu and Kashmir,JK,2021-02-02,124594,121988,1938,4580204,26634,0
Jammu and Kashmir,JK,2021-02-03,124659,122049,1941,4600637,26634,0
Jammu and Kashmir,JK,2021-02-04,124719,122124,1943,4621705,34475,0
Jammu and Kashmir,JK,2021-02-05,124785,122187,1944,4643543,41624,0
Jammu and Kashmir,JK,2021-02-06,124850,122275,1944,4666171,49419,0
Jammu and Kashmir,JK,2021-02-07,124909,122335,1944,4688992,49419,0
Jammu and Kashmir,JK,2021-02-08,124952,122415,1944,4710630,61035,0
Jammu and Kashmir,JK,2021-02-09,125007,122470,1944,4730411,74219,0
Jammu and Kashmir,JK,2021-02-10,125052,122502,1945,4752735,74219,0
Jammu and Kashmir,JK,2021-02-11,125117,122542,1947,4776402,93570,0
Jammu and Kashmir,JK,2021-02-12,125208,122626,1948,4799891,111470,0
Jammu and Kashmir,JK,2021-02-13,125268,122703,1949,4822635,128822,807
Jammu and Kashmir,JK,2021-02-14,125341,122768,1951,4846627,128822,807
Jammu and Kashmir,JK,2021-02-15,125405,122837,1951,4868541,145600,1849
Jammu and Kashmir,JK,2021-02-16,125463,122883,1951,4892000,159765,2501
Jammu and Kashmir,JK,2021-02-17,125547,122939,1951,4917708,159765,2501
Jammu and Kashmir,JK,2021-02-18,125634,122992,1954,4942425,177795,3756
Jammu and Kashmir,JK,2021-02-19,125715,123059,1954,4967246,189840,5282
Jammu and Kashmir,JK,2021-02-20,125783,123129,1954,4993409,200695,6731
Jammu and Kashmir,JK,2021-02-21,125867,123192,1954,5018612,200695,6731
Jammu and Kashmir,JK,2021-02-22,125925,123236,1954,5038661,210544,9315
Jammu and Kashmir,JK,2021-02-23,126019,123298,1955,5062994,217910,10285
Jammu and Kashmir,JK,2021-02-24,126093,123367,1955,5090890,217910,10285
Jammu and Kashmir,JK,2021-02-25,126201,123426,1955,5117679,230494,13391
Jammu and Kashmir,JK,2021-02-26,126286,123527,1956,5147460,240817,16255
Jammu and Kashmir,JK,2021-02-27,126383,123599,1956,5174945,240817,16255
Jammu and Kashmir,JK,2021-02-28,126441,123661,1957,5201665,240817,16255
Jammu and Kashmir,JK,2021-03-01,126504,123717,1958,5226361,251276,17280
Jammu and Kashmir,JK,2021-03-02,126589,123811,1958,5253071,262045,18096
Jammu and Kashmir,JK,2021-03-03,126693,123860,1958,5281141,262045,18096
Jammu and Kashmir,JK,2021-03-04,126772,123930,1959,5309652,279250,20168
Jammu and Kashmir,JK,2021-03-05,126853,124002,1960,5336858,295633,23015
Jammu and Kashmir,JK,2021-03-06,126932,124089,1961,5363489,312827,26397
Jammu and Kashmir,JK,2021-03-07,127044,124190,1962,5389798,312827,26397
Jammu and Kashmir,JK,2021-03-08,127114,124280,1963,5411801,333595,31206
Jammu and Kashmir,JK,2021-03-09,127191,124367,1965,5436662,355149,37332
Jammu and Kashmir,JK,2021-03-10,127288,124421,1968,5462245,355348,37021
Jammu and Kashmir,JK,2021-03-11,127363,124498,1969,5488910,356152,37216
Jammu and Kashmir,JK,2021-03-12,127436,124578,1971,5512452,356564,37255
Jammu and Kashmir,JK,2021-03-13,127535,124680,1974,5534502,385625,51026
Jammu and Kashmir,JK,2021-03-14,127640,124746,1974,5558779,385625,51026
Jammu and Kashmir,JK,2021-03-15,127734,124823,1974,5581500,413985,64434
Jammu and Kashmir,JK,2021-03-16,127831,124882,1976,5606242,440949,79347
Jammu and Kashmir,JK,2021-03-17,127957,124972,1977,5634811,441129,79366
Jammu and Kashmir,JK,2021-03-18,128097,125046,1978,5663272,470807,92572
Jammu and Kashmir,JK,2021-03-19,128249,125118,1979,5690460,483488,100033
Jammu and Kashmir,JK,2021-03-20,128389,125218,1980,5717093,494758,105157
Jammu and Kashmir,JK,2021-03-21,128547,125276,1981,5747468,494758,105157
Jammu and Kashmir,JK,2021-03-22,128679,125362,1981,5773118,518666,117592
Jammu and Kashmir,JK,2021-03-23,128836,125443,1983,5800849,537307,124190
Jammu and Kashmir,JK,2021-03-24,129031,125535,1983,5830758,537307,124190
Jammu and Kashmir,JK,2021-03-25,129203,125627,1983,5858408,566021,131274
Jammu and Kashmir,JK,2021-03-26,129413,125748,1984,5888075,590661,135575
Jammu and Kashmir,JK,2021-03-27,129684,125886,1985,5918723,612275,139347
Jammu and Kashmir,JK,2021-03-28,129993,126003,1989,5950506,612275,139347
Jammu and Kashmir,JK,2021-03-29,130228,126129,1989,5980072,634953,142895
Jammu and Kashmir,JK,2021-03-30,130587,126304,1990,6017096,656985,146839
Jammu and Kashmir,JK,2021-03-31,130960,126435,1994,6051587,656985,146839
Jammu and Kashmir,JK,2021-04-01,131421,126549,1998,6089662,693927,151898
Jammu and Kashmir,JK,2021-04-02,131938,126720,2003,6130386,725720,164014
Jammu and Kashmir,JK,2021-04-03,132439,126860,2005,6168752,754726,167836
Jammu and Kashmir,JK,2021-04-04,133012,127049,2008,6211099,781331,170035
Jammu and Kashmir,JK,2021-04-05,133454,127290,2010,6246356,815056,166590
Jammu and Kashmir,JK,2021-04-06,134015,127520,2012,6286013,875779,171870
Jammu and Kashmir,JK,2021-04-07,134827,127774,2018,6329888,920603,175142
Jammu and Kashmir,JK,2021-04-08,135662,128020,2019,6373912,995441,182460
Jammu and Kashmir,JK,2021-04-09,136470,128332,2023,6416947,1053961,186819
Jammu and Kashmir,JK,2021-04-10,137475,128691,2029,6459007,1095827,190736
Jammu and Kashmir,JK,2021-04-11,138390,129021,2034,6502828,1129343,193025
Jammu and Kashmir,JK,2021-04-12,139381,129439,2034,6536949,1191248,199688
Jammu and Kashmir,JK,2021-04-13,140650,129932,2037,6573965,1217868,202931
Jammu and Kashmir,JK,2021-04-14,141736,130304,2042,6611924,1245958,206806
Jammu and Kashmir,JK,2021-04-15,142877,130791,2046,6648718,1285932,214761
Jammu and Kashmir,JK,2021-04-16,144021,131353,2048,6683730,1322237,222437
Jammu and Kashmir,JK,2021-04-17,145166,132205,2051,6720261,1358847,230405
Jammu and Kashmir,JK,2021-04-18,146692,133168,2057,6760101,1386613,235537
Jammu and Kashmir,JK,2021-04-19,148208,133981,2063,6794193,1439629,248768
Jammu and Kashmir,JK,2021-04-20,150238,134697,2071,6833449,1492606,260671
Jammu and Kashmir,JK,2021-04-21,152442,135430,2084,6877256,1533009,268462
Jammu and Kashmir,JK,2021-04-22,154407,136221,2092,6919992,1577017,279978
Jammu and Kashmir,JK,2021-04-23,156344,137240,2111,6961115,1632676,292340
Jammu and Kashmir,JK,2021-04-24,158374,138184,2126,7001906,1692218,305623
Jammu and Kashmir,JK,2021-04-25,160755,139050,2147,7046228,1731794,311992
Jammu and Kashmir,JK,2021-04-26,162890,140117,2172,7080758,1799415,327649
Jammu and Kashmir,JK,2021-04-27,166054,141574,2197,7125036,1848977,338553
Jammu and Kashmir,JK,2021-04-28,169077,142537,2227,7172458,1905011,351789
Jammu and Kashmir,JK,2021-04-29,172551,144154,2253,7222471,1947275,364162
Jammu and Kashmir,JK,2021-04-30,176083,145441,2283,7268521,1975108,373155
Jammu and Kashmir,JK,2021-05-01,179915,147242,2330,7312926,1997474,381082
Jammu and Kashmir,JK,2021-05-02,183486,148695,2370,7348647,2027655,387799
Jammu and Kashmir,JK,2021-05-03,187219,150231,2421,7380302,2062003,402049
Jammu and Kashmir,JK,2021-05-04,191869,152109,2458,7418169,2086235,411593
Jammu and Kashmir,JK,2021-05-05,196585,154447,2510,7460537,2123473,426826
Jammu and Kashmir,JK,2021-05-06,201511,157283,2562,7507938,2152632,443821
Jammu and Kashmir,JK,2021-05-07,206954,160035,2612,7557656,2188417,464090
Jammu and Kashmir,JK,2021-05-08,211742,162535,2672,7604448,2212016,480864
Jammu and Kashmir,JK,2021-05-09,216932,164958,2726,7653001,2218533,485248
Jammu and Kashmir,JK,2021-05-10,220546,167813,2782,7689823,2231970,500169
Jammu and Kashmir,JK,2021-05-11,224898,171350,2847,7731176,2244259,514862
Jammu and Kashmir,JK,2021-05-12,229407,174953,2912,7775092,2251992,518548
Jammu and Kashmir,JK,2021-05-13,233763,177948,2967,7819421,2255270,520482
Jammu and Kashmir,JK,2021-05-14,236790,181762,3027,7850973,2264605,526627
Jammu and Kashmir,JK,2021-05-15,240467,185902,3090,7884512,2275190,531925
Jammu and Kashmir,JK,2021-05-16,244608,189836,3149,7921228,2283447,532105
Jammu and Kashmir,JK,2021-05-17,247952,193878,3222,7955865,2297300,532718
Jammu and Kashmir,JK,2021-05-18,251919,197701,3293,7996880,2309920,533068
Jammu and Kashmir,JK,2021-05-19,255888,202039,3355,8045445,2317478,533198
Jammu and Kashmir,JK,2021-05-20,260057,206081,3422,8092877,2370353,534917
Jammu and Kashmir,JK,2021-05-21,263905,210547,3465,8140036,2383047,535660
Jammu and Kashmir,JK,2021-05-22,267313,214664,3513,8188640,2417120,537331
Jammu and Kashmir,JK,2021-05-23,270621,219620,3564,8233797,2435402,537975
Jammu and Kashmir,JK,2021-05-24,272858,223619,3609,8270069,2470791,539351
Jammu and Kashmir,JK,2021-05-25,275822,227242,3662,8311463,2506549,540117
Jammu and Kashmir,JK,2021-05-26,278859,231265,3702,8359521,2554142,540479
Jammu and Kashmir,JK,2021-05-27,281628,235617,3739,8403522,2613736,541062
Jammu and Kashmir,JK,2021-05-28,284431,239254,3795,8448327,2662281,541852
Jammu and Kashmir,JK,2021-05-29,286684,243588,3841,8492134,2699374,542836
Jammu and Kashmir,JK,2021-05-30,288940,247393,3870,8533925,2721398,543404
Jammu and Kashmir,JK,2021-05-31,290465,251463,3907,8567159,2754337,546074
Jammu and Kashmir,JK,2021-06-01,292360,255145,3939,8605273,2783305,549856
Jammu and Kashmir,JK,2021-06-02,294078,258536,3963,8651026,2812550,553591
Jammu and Kashmir,JK,2021-06-03,295879,261230,3992,8697398,2841054,557041
Jammu and Kashmir,JK,2021-06-04,297602,263961,4026,8746810,2867361,561218
Jammu and Kashmir,JK,2021-06-05,299050,266576,4051,8797513,2894604,564795
Jammu and Kashmir,JK,2021-06-06,300490,269675,4074,8847766,2908199,565694
Jammu and Kashmir,JK,2021-06-07,301467,273853,4090,8887902,2929158,569222
Jammu and Kashmir,JK,2021-06-08,302651,276733,4101,8932882,2951221,572869
Jammu and Kashmir,JK,2021-06-09,303749,279779,4118,8985138,2973516,574430
Jammu and Kashmir,JK,2021-06-10,304866,282142,4143,9035646,3002894,577100
Jammu and Kashmir,JK,2021-06-11,305772,284027,4160,9083419,3033379,579658
Jammu and Kashmir,JK,2021-06-12,306638,286180,4174,9129947,3064681,582241
Jammu and Kashmir,JK,2021-06-13,307412,288145,4186,9173077,3093150,582955
Jammu and Kashmir,JK,2021-06-14,308011,290284,4195,9214386,3145764,585201
Jammu and Kashmir,JK,2021-06-15,308726,292114,4205,9258141,3192197,587340
Jammu and Kashmir,JK,2021-06-16,309361,293763,4217,9304004,3226456,588593
Jammu and Kashmir,JK,2021-06-17,310017,295189,4226,9354739,3264211,591612
Jammu and Kashmir,JK,2021-06-18,310688,296360,4234,9403958,3307205,596441
Jammu and Kashmir,JK,2021-06-19,311209,297557,4238,9451574,3349640,601078
Jammu and Kashmir,JK,2021-06-20,311794,298911,4252,9498532,3366524,602212
Jammu and Kashmir,JK,2021-06-21,312156,300135,4262,9537386,3399795,606130
Jammu and Kashmir,JK,2021-06-22,312584,301134,4269,9581172,3435703,610811
Jammu and Kashmir,JK,2021-06-23,313028,301973,4273,9629643,3499026,615567
Jammu and Kashmir,JK,2021-06-24,313476,302655,4284,9679738,3541520,621477
Jammu and Kashmir,JK,2021-06-25,313974,303526,4291,9727679,3603415,629715
Jammu and Kashmir,JK,2021-06-26,314316,304390,4296,9774384,3644117,639077
Jammu and Kashmir,JK,2021-06-27,314731,305135,4304,9819423,3700498,645594
Jammu and Kashmir,JK,2021-06-28,314990,305684,4310,9858530,3759152,658346
Jammu and Kashmir,JK,2021-06-29,315298,306177,4316,9907016,3802068,666012
Jammu and Kashmir,JK,2021-06-30,315662,306739,4323,9960678,3845292,680870
Jammu and Kashmir,JK,2021-07-01,315960,307312,4327,10017517,3877660,693765
Jammu and Kashmir,JK,2021-07-02,316291,307749,4333,10077056,3949930,722113
Jammu and Kashmir,JK,2021-07-03,316629,308246,4335,10138591,4014703,746876
Jammu and Kashmir,JK,2021-07-04,316976,308672,4337,10201963,4052689,754724
Jammu and Kashmir,JK,2021-07-05,317250,309133,4343,10255161,4103997,770582
Jammu and Kashmir,JK,2021-07-06,317481,309554,4345,10314088,4149494,780541
Jammu and Kashmir,JK,2021-07-07,317761,309973,4349,10379791,4210635,794594
Jammu and Kashmir,JK,2021-07-08,318023,310326,4353,10441369,4254750,810355
Jammu and Kashmir,JK,2021-07-09,318284,310630,4354,10501931,4272302,816684
Jammu and Kashmir,JK,2021-07-10,318469,310985,4356,10560499,4293976,821422
Jammu and Kashmir,JK,2021-07-11,318693,311334,4357,10621241,4314682,835458
Jammu and Kashmir,JK,2021-07-12,318848,311782,4357,10673690,4339497,857065
Jammu and Kashmir,JK,2021-07-13,318991,312198,4358,10727100,4400294,869421
Jammu and Kashmir,JK,2021-07-14,319152,312556,4360,10786504,4412222,875881
Jammu and Kashmir,JK,2021-07-15,319355,312890,4361,10846544,4453359,911461
Jammu and Kashmir,JK,2021-07-16,319576,313098,4362,10906400,4489837,948165
Jammu and Kashmir,JK,2021-07-17,319755,313375,4363,10967488,4513138,969375
Jammu and Kashmir,JK,2021-07-18,319901,313618,4364,11027332,4544747,991028
Jammu and Kashmir,JK,2021-07-19,320024,313886,4365,11082476,4586665,1036891
Jammu and Kashmir,JK,2021-07-20,320112,314107,4371,11137883,4615769,1061657
Jammu and Kashmir,JK,2021-07-21,320256,314282,4372,11190756,4622184,1065720
Jammu and Kashmir,JK,2021-07-22,320340,314454,4373,11233153,4628687,1070146
Jammu and Kashmir,JK,2021-07-23,320403,314620,4374,11268573,4646398,1088967
Jammu and Kashmir,JK,2021-07-24,320491,314798,4374,11312556,4688632,1133624
Jammu and Kashmir,JK,2021-07-25,320657,314995,4374,11370796,4711795,1150609
Jammu and Kashmir,JK,2021-07-26,320759,315184,4375,11424602,4743470,1180480
Jammu and Kashmir,JK,2021-07-27,320866,315367,4375,11481365,4762465,1196522
Jammu and Kashmir,JK,2021-07-28,321026,315511,4376,11540557,4805043,1228284
Jammu and Kashmir,JK,2021-07-29,321207,315686,4377,11602136,4844632,1261012
Jammu and Kashmir,JK,2021-07-30,321344,315795,4378,11660513,4876324,1287629
Jammu and Kashmir,JK,2021-07-31,321462,315908,4378,11718976,4953348,1310156
Jammu and Kashmir,JK,2021-08-01,321607,316017,4379,11777725,4981321,1324274
Jammu and Kashmir,JK,2021-08-02,321725,316090,4381,11827953,5032466,1356910
Jammu and Kashmir,JK,2021-08-03,321865,316188,4384,11885181,5073021,1380324
Jammu and Kashmir,JK,2021-08-04,322014,316315,4385,11947718,5094719,1392453
Jammu and Kashmir,JK,2021-08-05,322142,316398,4386,12009826,5139183,1414386
Jammu and Kashmir,JK,2021-08-06,322286,316496,4386,12072911,5175592,1428185
Jammu and Kashmir,JK,2021-08-07,322428,316632,4386,12133916,5237597,1456341
Jammu and Kashmir,JK,2021-08-08,322550,316761,4389,12197112,5270362,1469679
Jammu and Kashmir,JK,2021-08-09,322658,316957,4390,12249063,5325806,1491262
Jammu and Kashmir,JK,2021-08-10,322771,317081,4392,12307566,5376054,1508641
Jammu and Kashmir,JK,2021-08-11,322885,317195,4393,12364041,5408390,1520454
Jammu and Kashmir,JK,2021-08-12,323061,317359,4395,12419709,5463241,1541583
Jammu and Kashmir,JK,2021-08-13,323190,317471,4395,12473357,5512717,1560204
Jammu and Kashmir,JK,2021-08-14,323325,317627,4395,12526914,5546683,1573539
Jammu and Kashmir,JK,2021-08-15,323422,317737,4397,12577021,5558861,1577148
Jammu and Kashmir,JK,2021-08-16,323499,317872,4398,12616035,5603309,1594820
Jammu and Kashmir,JK,2021-08-17,323582,318025,4399,12659292,5640258,1611149
Jammu and Kashmir,JK,2021-08-18,323682,318157,4400,12712483,5670977,1623420
Jammu and Kashmir,JK,2021-08-19,323792,318283,4400,12765917,5705878,1637831
Jammu and Kashmir,JK,2021-08-20,323951,318409,4401,12812781,5735458,1649882
Jammu and Kashmir,JK,2021-08-21,324095,318535,4401,12860541,5765135,1660893
Jammu and Kashmir,JK,2021-08-22,324202,318635,4402,12907674,5789969,1669502
Jammu and Kashmir,JK,2021-08-23,324295,318838,4403,12948223,5846542,1694854
Jammu and Kashmir,JK,2021-08-24,324420,318961,4404,12993388,5895229,1717652
Jammu and Kashmir,JK,2021-08-25,324546,319064,4404,13045835,5930710,1732691
Jammu and Kashmir,JK,2021-08-26,324647,319183,4404,13101676,5963932,1746706
Jammu and Kashmir,JK,2021-08-27,324813,319259,4405,13161376,5997062,1757260
Jammu and Kashmir,JK,2021-08-28,324979,319362,4406,13219524,5997062,1757260
Jammu and Kashmir,JK,2021-08-29,325148,319465,4407,13276258,6096360,1793209
Jammu and Kashmir,JK,2021-08-30,325253,319582,4407,13326639,6159275,1812630
Jammu and Kashmir,JK,2021-08-31,325419,319681,4408,13373127,6252120,1848071
Jammu and Kashmir,JK,2021-09-01,325529,319801,4409,13423728,6326487,1874259
Jammu and Kashmir,JK,2021-09-02,325618,319889,4409,13477911,6363704,1897809
Jammu and Kashmir,JK,2021-09-03,325714,319925,4409,13523007,6397430,1916913
Jammu and Kashmir,JK,2021-09-04,325830,320093,4410,13558542,6434920,1936979
Jammu and Kashmir,JK,2021-09-05,325940,320208,4410,13598009,6451281,1944438
Jammu and Kashmir,JK,2021-09-06,326033,320337,4410,13639324,6497878,1977605
Jammu and Kashmir,JK,2021-09-07,326159,320485,4410,13682053,6576403,2052406
Jammu and Kashmir,JK,2021-09-08,326310,320648,4411,13729496,6630328,2143338
Jammu and Kashmir,JK,2021-09-09,326480,320806,4411,13780361,6689231,2254308
Jammu and Kashmir,JK,2021-09-10,326653,320948,4411,13834906,6738608,2363725
Jammu and Kashmir,JK,2021-09-11,326799,321086,4412,13887059,6801788,2442893
Jammu and Kashmir,JK,2021-09-12,326904,321205,4414,13939341,6842033,2492088
Jammu and Kashmir,JK,2021-09-13,326990,321329,4414,13984660,6905328,2550897
Jammu and Kashmir,JK,2021-09-14,327140,321401,4414,14034141,6954599,2599694
Jammu and Kashmir,JK,2021-09-15,327296,321532,4415,14090434,6999607,2652498
Jammu and Kashmir,JK,2021-09-16,327466,321630,4415,14147712,7060178,2713646
Jammu and Kashmir,JK,2021-09-17,327621,321765,4416,14204747,7122875,2786826
Jammu and Kashmir,JK,2021-09-18,327773,321878,4416,14260916,7169817,2852500
Jammu and Kashmir,JK,2021-09-19,327941,322032,4416,14315258,7204844,2895227
Jammu and Kashmir,JK,2021-09-20,328069,322191,4417,14361320,7250151,2945579
Jammu and Kashmir,JK,2021-09-21,328214,322345,4419,14408501,7301238,2997646
Jammu and Kashmir,JK,2021-09-22,328418,322463,4419,14460335,7364395,3053977
Jammu and Kashmir,JK,2021-09-23,328590,322554,4419,14514120,7441156,3116463
Jammu and Kashmir,JK,2021-09-24,328738,322713,4420,14566269,7518522,3186371
Jammu and Kashmir,JK,2021-09-25,328881,322897,4421,14616040,7592040,3252355
Jammu and Kashmir,JK,2021-09-26,329008,323072,4422,14666921,7648256,3295466
Jammu and Kashmir,JK,2021-09-27,329125,323190,4422,14709798,7720991,3358364
Jammu and Kashmir,JK,2021-09-28,329220,323378,4422,14755511,7791854,3425292
Jammu and Kashmir,JK,2021-09-29,329320,323510,4422,14801844,7853933,3482680
Jammu and Kashmir,JK,2021-09-30,329430,323663,4422,14854376,7939446,3540782
Jammu and Kashmir,JK,2021-10-01,329563,323801,4423,14905355,8024352,3597367
Jammu and Kashmir,JK,2021-10-02,329687,323969,4424,14955156,8131549,3645704
Jammu and Kashmir,JK,2021-10-03,329789,324164,4424,15003238,8228957,3683377
Jammu and Kashmir,JK,2021-10-04,329889,324308,4424,15044940,8345748,3742296
Jammu and Kashmir,JK,2021-10-05,329991,324493,4424,15092025,8463351,3796583
Jammu and Kashmir,JK,2021-10-06,330118,324627,4426,15139495,8591826,3840787
Jammu and Kashmir,JK,2021-10-07,330252,324736,4426,15191409,8728569,3884520
Jammu and Kashmir,JK,2021-10-08,330352,324827,4426,15246990,8863715,3925665
Jammu and Kashmir,JK,2021-10-09,330434,324908,4426,15297670,8960608,3972577
